"GEOID10","pop10"
"421010170001019",2
"421010100004000",165
"421010100004008",34
"421019808001033",0
"421010245003002",82
"421010242003009",122
"421010245003016",121
"421010245001004",168
"421010171002001",160
"421010172013013",100
"421010172024002",99
"421010171002000",156
"421010202001011",0
"421010172013004",71
"421010004011026",218
"421010004011019",0
"421010039011005",44
"421010039012003",149
"421010029002008",112
"421010040014011",145
"421010040014002",93
"421010040013001",145
"421010023001008",122
"421010029003015",69
"421010023002014",105
"421010029003019",99
"421010029003020",74
"421010235001008",33
"421010388002000",44
"421010388003005",45
"421010388002001",94
"421010259002001",146
"421010259003002",116
"421010259003004",110
"421010259001005",221
"421010260003000",135
"421010261003005",120
"421010261001000",17
"421010261001002",18
"421010261001005",78
"421010261001007",56
"421010261002003",61
"421010254004000",147
"421010254004001",71
"421010261002005",109
"421010254004011",73
"421010085005005",142
"421010085007000",13
"421010377001023",0
"421010135004026",28
"421010135004000",0
"421010133002026",33
"421010133002002",0
"421010039013017",39
"421010039024020",116
"421010039024018",128
"421010039024013",108
"421010039024031",28
"421010039022005",143
"421010038002022",89
"421010366001020",0
"421010030022004",109
"421010030022007",114
"421010030021003",92
"421010030013003",149
"421010030021006",122
"421010030011002",172
"421010114006007",48
"421010114006005",22
"421010100003001",107
"421010100003004",155
"421010114001006",293
"421010114005004",198
"421010101007002",145
"421010114006002",0
"421010114002002",106
"421010114002004",122
"421010113001000",140
"421010114004001",135
"421010101003002",125
"421010333003002",186
"421010334004011",108
"421010281001000",136
"421010282003010",0
"421010276003001",107
"421010274025003",74
"421010271002001",144
"421010274025005",177
"421010274011004",162
"421010274024001",211
"421010274024002",230
"421010274021000",186
"421010273004002",185
"421010273005005",203
"421010272003008",90
"421010272001001",116
"421010291001000",0
"421010273001002",0
"421010291001003",0
"421010291001011",0
"421010164004007",0
"421010165003030",2
"421010164001005",71
"421010164004016",52
"421010175002002",2
"421010176023007",0
"421010176012004",66
"421010176012002",92
"421010191004011",207
"421010191004022",97
"421010191001000",167
"421010360001038",249
"421010360001023",32
"421010344001003",73
"421019802001023",0
"421010337021003",336
"421010337024000",126
"421010337012000",52
"421010337023006",74
"421010336001001",71
"421010336001002",74
"421010337021002",100
"421010337013001",42
"421010355002015",61
"421010280003010",92
"421010281001007",157
"421010281001014",46
"421010280003004",41
"421010281002000",51
"421010281003003",0
"421010280002007",0
"421010205001037",129
"421019802001060",0
"421010381002024",0
"421010348013007",0
"421010330004009",195
"421010329003000",105
"421010381002005",0
"421010024002016",0
"421010028025001",129
"421010024002006",66
"421010024002008",81
"421010028025003",130
"421010028013009",134
"421010024002011",111
"421010028013011",133
"421010027011009",177
"421010036004010",96
"421010363011007",0
"421010351002005",853
"421010180013001",22
"421010180011017",98
"421010329001007",48
"421010178006018",2
"421010178006016",0
"421010292003002",0
"421010106002000",20
"421010106002004",26
"421010106002009",46
"421010092002003",6
"421010110004004",26
"421010151011010",18
"421010108001000",0
"421010108001007",11
"421010108001012",36
"421010014003006",108
"421010012024008",5
"421010014003010",44
"421010022001002",75
"421010019003000",0
"421010012024003",0
"421010011011008",5
"421010011014003",105
"421010231001005",24
"421010231001016",25
"421010257002007",181
"421019801001003",0
"421010256003002",40
"421010258001012",82
"421010256001000",38
"421010256001001",53
"421010256002001",57
"421010214002002",42
"421010214002006",45
"421010214001000",34
"421010207004032",226
"421010207003015",67
"421010065006006",0
"421019800001022",0
"421010352001013",0
"421010170003005",89
"421010352001012",0
"421010170001001",602
"421019800001046",0
"421010241001010",0
"421010240001001",81
"421010241001003",115
"421010240002004",71
"421010136023000",99
"421010136012012",130
"421010136021005",100
"421010136024004",83
"421010134011001",911
"421010134012009",45
"421010134012001",131
"421010134012012",40
"421010125002003",0
"421010294002000",154
"421010379003021",0
"421010379003018",0
"421010379006008",3
"421010379003007",0
"421010311024006",173
"421010311024010",183
"421010312001004",177
"421010312003013",142
"421010277003001",16
"421010277003004",203
"421010267004006",176
"421010267004007",161
"421010279013003",33
"421010279013004",127
"421010279013001",27
"421010279013005",159
"421010279013007",104
"421010279022004",117
"421010279022006",477
"421010245003006",57
"421010279014011",4
"421010279012002",105
"421010279012005",152
"421010277002006",163
"421010279021001",18
"421010279021004",82
"421010279021008",100
"421010278003008",58
"421010174002010",62
"421010167022007",36
"421010357012007",99
"421010359002024",30
"421010355003002",79
"421010355003009",137
"421010355003013",146
"421010355002011",12
"421010355001009",351
"421010360001012",31
"421010360001031",85
"421010355001010",217
"421019803001036",0
"421010360001007",162
"421010360001014",175
"421010308001004",100
"421010338003004",69
"421010308003004",161
"421010310006003",144
"421010308003002",132
"421010310007003",130
"421010338001006",104
"421010309001007",125
"421010310004003",235
"421010311011000",223
"421010311024000",144
"421010192006004",0
"421010176023010",108
"421010176014009",124
"421010163002003",193
"421019807001095",0
"421010013004004",27
"421010363012012",50
"421010366001064",231
"421010367001038",0
"421010367001043",0
"421010001001024",0
"421010001002038",0
"421019805001016",0
"421019807001055",0
"421010334004004",63
"421010215002019",0
"421010362024008",75
"421010362022008",118
"421010362023000",57
"421010362032003",0
"421010362031005",94
"421010362031010",81
"421010362033017",64
"421010362033022",17
"421010110001008",0
"421010204002013",0
"421010140003013",46
"421010131001014",35
"421010268004004",0
"421010061001004",216
"421010061002004",57
"421010067006002",155
"421010067007008",0
"421010069002006",0
"421010014001014",69
"421010019002007",110
"421010021002004",44
"421010021002005",37
"421010019001005",88
"421010022003008",41
"421010125001019",96
"421010125001022",507
"421010003001027",19
"421010003001014",0
"421010004022008",0
"421010007002018",2
"421010004022017",0
"421010385002001",70
"421010385002000",66
"421010384002009",83
"421010218001003",1004
"421010385002002",59
"421010385002007",48
"421010231001011",28
"421010386001003",25
"421010151022002",65
"421010151022004",0
"421010137003004",127
"421010137001005",35
"421010137002018",39
"421010138002023",28
"421010151022013",55
"421010151022015",28
"421010151021026",143
"421010151021023",251
"421010149003005",39
"421010138001003",72
"421010151021018",69
"421010149001003",57
"421010069003001",105
"421019809001082",0
"421019809001106",0
"421019809001112",0
"421019809001171",0
"421010352001010",61
"421010062004000",0
"421019804001003",0
"421019800001009",0
"421019809001186",0
"421019809001041",0
"421010252004007",74
"421010249004003",106
"421010265001000",51
"421010266007001",161
"421010266003005",143
"421010266004004",116
"421010266002004",120
"421010266001005",68
"421010266002006",126
"421010266001003",315
"421010197006005",140
"421010197005003",134
"421010198001000",0
"421010284003014",0
"421010284004020",74
"421010197003005",125
"421010197001008",100
"421010197001009",232
"421010197001007",215
"421010197001012",197
"421010201023007",110
"421010201023009",38
"421010201011018",80
"421010377002001",54
"421010377002010",20
"421010162002014",28
"421010162002023",0
"421010162002016",14
"421010162002028",8
"421010145001015",128
"421010156002023",17
"421010144003006",0
"421010144003003",7
"421010156002001",81
"421010290004000",206
"421010290002002",69
"421010290004011",0
"421010290002007",0
"421010290002012",154
"421010289025008",92
"421010289011002",245
"421010289023007",214
"421010289011005",200
"421010289011008",194
"421010289022010",122
"421010162001001",100
"421010157001002",15
"421010162001010",50
"421010161001010",1
"421010161001016",97
"421010161001011",41
"421010161001041",10
"421010157003002",47
"421010157003024",0
"421010158001005",99
"421010160005002",70
"421010158001002",51
"421010158005006",0
"421010158001006",15
"421010158002011",99
"421010184002021",84
"421010184002029",0
"421010184002023",102
"421010348022001",636
"421010348022010",74
"421010348023012",164
"421010352003008",19
"421010348013001",0
"421010349001021",0
"421010349002003",751
"421010349004010",49
"421010349004003",190
"421010349003010",15
"421010349003001",106
"421010349002005",242
"421010349001008",133
"421010363022006",192
"421010184001008",60
"421010357011005",115
"421010360001032",54
"421010346001021",820
"421010361001007",111
"421010361003015",3
"421010363031002",121
"421010362011006",126
"421010366001074",0
"421010366001039",0
"421010388001003",96
"421010218001011",70
"421010184002020",27
"421010345022013",135
"421019891001002",0
"421010055001019",183
"421010050001001",0
"421010352002005",13
"421010036002007",125
"421010036002008",69
"421010055003015",0
"421010018002015",108
"421010013005019",0
"421010342002005",0
"421010342001004",152
"421010345023004",58
"421010344003016",0
"421010071021000",127
"421010073004009",32
"421010071021003",126
"421010071022000",122
"421010071011005",128
"421010071023003",134
"421010071012001",133
"421010071013003",127
"421010070003004",131
"421010071012006",57
"421010086023000",69
"421010086022000",317
"421010086011005",47
"421010079003001",176
"421010079003006",0
"421010079001002",286
"421010079002003",204
"421010079002008",0
"421010086021016",73
"421010033002033",75
"421010091002009",0
"421010090004002",48
"421010090004003",96
"421010090002004",419
"421010369003016",891
"421010369002001",0
"421010369001017",0
"421010369003007",0
"421010369002014",0
"421010369002024",0
"421010369002013",0
"421010033002035",0
"421019809001065",0
"421010375002003",3
"421019809001187",0
"421010036004002",11
"421019809001038",0
"421019809001043",0
"421019800001049",0
"421010244003008",68
"421010244003009",21
"421010243002001",91
"421010243004004",34
"421010243004005",167
"421010205001022",0
"421010243003002",145
"421010243003004",58
"421010244002004",226
"421010004011027",0
"421010008011001",298
"421010008011000",165
"421010008032003",196
"421010008032000",499
"421010007002006",15
"421010008034000",289
"421010013005020",63
"421010012011014",55
"421010013004000",18
"421010013004001",32
"421010013001006",70
"421010085003001",115
"421010085003000",125
"421010080004002",139
"421010085004005",130
"421010080003003",118
"421010080004008",140
"421010080001000",179
"421010080001002",144
"421010072006002",118
"421010072006007",132
"421010072002000",232
"421010072001006",88
"421010072005004",82
"421010065006010",176
"421010072001008",109
"421010072001010",62
"421010071025006",0
"421010073004006",0
"421010072002001",0
"421010073004004",1
"421010072004001",66
"421010088022005",159
"421010088021001",330
"421010092001010",0
"421010088022002",220
"421010091003013",487
"421010088022004",356
"421010091003010",5
"421010091002011",0
"421010088023000",579
"421010369002004",0
"421010074002008",21
"421010113001002",230
"421010114003001",122
"421010100001010",58
"421010171004017",42
"421010169024009",50
"421010169023010",89
"421010169023015",20
"421010169023007",99
"421010169024013",79
"421010169023006",106
"421010172023005",55
"421010169021005",98
"421010169023002",105
"421010169023018",34
"421010169023020",5
"421010151023016",110
"421010151023015",107
"421010151023014",105
"421010169023000",127
"421010133002025",46
"421010132002026",25
"421010133001001",2
"421010133001002",52
"421010055003010",0
"421010125001015",0
"421010132002020",0
"421010133001012",0
"421010125001000",0
"421019800001216",0
"421010008011012",73
"421010003002004",0
"421010056001006",96
"421010176023005",0
"421010176011007",5
"421010176015000",38
"421010164001002",43
"421010164001011",59
"421010164001012",63
"421010164002004",46
"421010163004015",54
"421010024003021",145
"421010024003011",77
"421010024004003",75
"421010010012019",51
"421010018001003",51
"421010018001004",79
"421010024004000",30
"421010024001009",127
"421010025004003",54
"421010010012006",115
"421010010023003",116
"421010010023011",1
"421010010023004",54
"421010010012004",55
"421010380002010",24
"421010292002025",0
"421010183003012",32
"421010183003014",103
"421010183003020",94
"421010183003041",0
"421010183004008",82
"421010205002003",29
"421010202005006",139
"421010179005006",110
"421010179005004",105
"421010177012007",0
"421010178001000",146
"421010188006000",134
"421010188006005",83
"421010188005003",194
"421010178003000",166
"421010178003008",49
"421010178003002",67
"421010179001002",96
"421010153001003",199
"421010377001026",0
"421010147002017",0
"421010390008007",13
"421010390003003",154
"421010390008001",185
"421010390003006",178
"421010390001027",66
"421010292003014",0
"421010292003024",94
"421010292003011",191
"421010292003025",99
"421010390004010",161
"421010390004012",0
"421010390004015",0
"421010390004016",0
"421010302004015",0
"421010302004013",142
"421010302004014",0
"421010300005005",3
"421010298003009",6
"421010348021003",0
"421010348021004",0
"421019803001030",0
"421010360001005",0
"421010348033007",0
"421019803001011",0
"421010353021003",0
"421010348031000",0
"421010364001034",0
"421010353021009",0
"421010364001037",0
"421010361003011",2
"421010351002000",0
"421010362021004",2
"421010329004004",102
"421010329004005",37
"421010256001003",139
"421010255001001",63
"421010386001017",0
"421019801001055",0
"421010235001007",11
"421010386001038",8
"421010236003000",106
"421010093004004",81
"421010093004005",134
"421019800001113",0
"421010111005014",6
"421010111005011",157
"421019800001093",0
"421019800001125",0
"421010104001001",45
"421010104001003",84
"421010111002001",8
"421010105002002",21
"421010104003002",120
"421010093002000",91
"421010104004007",48
"421010093003001",139
"421010104002004",61
"421010148001009",25
"421010152004013",52
"421010064003032",0
"421010063004012",20
"421010060004002",0
"421010060004000",47
"421010060004011",112
"421010060001017",132
"421019803001002",0
"421010056001015",261
"421019809001090",0
"421019809001174",0
"421010214002012",43
"421010213003002",123
"421010210001000",0
"421010210004010",29
"421010209004004",75
"421010209004006",37
"421010121001001",55
"421010117001008",159
"421010120002004",24
"421010120002009",44
"421010118001004",134
"421010119004005",37
"421010119005003",88
"421010241001006",4
"421010242001000",39
"421010240002011",45
"421010207003000",95
"421010243002003",478
"421010167023010",26
"421010167024006",95
"421010153003000",0
"421010166001004",26
"421010166002000",135
"421010166002005",187
"421010174002019",38
"421010174002013",61
"421010174002021",89
"421010174001015",56
"421010174002023",37
"421010174001000",0
"421010174001002",40
"421010174001013",65
"421010165001002",59
"421010142002032",25
"421010142002048",54
"421010367001014",32
"421010367001028",0
"421010060001012",0
"421010144001010",63
"421010144002031",5
"421010144002028",4
"421010144002034",127
"421010144002023",37
"421010142002062",0
"421010142002066",0
"421010142002008",78
"421010142002067",0
"421010312003012",149
"421010312003008",4
"421010302005006",250
"421010176014019",166
"421010176021009",22
"421010176014001",165
"421010176022007",0
"421010163004024",108
"421010161004007",154
"421010143001046",15
"421010158004000",117
"421010158004002",65
"421010158005013",104
"421010143001040",63
"421010158003015",112
"421010143001052",4
"421010143001032",0
"421010143002003",73
"421010143001027",0
"421010161002015",25
"421010179005024",0
"421010160001007",26
"421010160004008",54
"421010160001008",43
"421010316007004",148
"421010316004003",125
"421010316001003",132
"421010320005002",195
"421010319001007",0
"421010320003010",28
"421010320003011",196
"421010319004007",50
"421010319004009",150
"421010319003006",180
"421010298003007",137
"421019800001128",0
"421019807001068",0
"421019807001059",0
"421010161001036",70
"421010366001012",0
"421010285001017",0
"421010143001038",0
"421010352001026",34
"421010316006005",136
"421010315013000",161
"421010320003001",25
"421010320003007",0
"421010320006000",148
"421010320007006",174
"421010320002007",170
"421010315012009",80
"421010315011005",115
"421010326001002",94
"421010325001003",71
"421010325002001",178
"421010325002012",117
"421010325002003",138
"421010325003001",57
"421010325002004",112
"421010286002003",201
"421010290004007",0
"421010290003020",0
"421010183003045",24
"421010306006008",159
"421010289022002",0
"421010217002002",216
"421010216001004",39
"421010217002010",75
"421010217003005",14
"421010065005004",124
"421010065006003",47
"421010119001011",71
"421010112005000",165
"421010112003002",103
"421010112007005",126
"421010112007004",124
"421010119002005",58
"421010119002008",98
"421010111004006",45
"421010095001002",110
"421010168001008",0
"421010168001007",0
"421010173001008",128
"421010173002056",0
"421010168006017",108
"421010168006013",87
"421010168004000",129
"421010152001001",115
"421010152001003",121
"421010168003001",61
"421010168003006",48
"421010167013006",84
"421010167011009",105
"421010167013008",117
"421010247004002",80
"421010247003001",144
"421010375002001",61
"421010117001004",60
"421010118005001",222
"421010117001000",793
"421010117001005",234
"421010118006000",0
"421010118004002",20
"421010215002000",87
"421010215004003",106
"421010207001013",66
"421010239002000",0
"421019801001047",0
"421019801001046",0
"421010208001002",666
"421010207001010",44
"421010207001015",126
"421010206001008",49
"421010206001018",2
"421010207003009",84
"421010207003001",89
"421010207004026",10
"421019800001066",0
"421010149001010",81
"421010156002002",74
"421010156002014",19
"421010162003001",65
"421010157001005",104
"421010157001010",31
"421010157001011",44
"421010180021004",109
"421010382002005",0
"421010188002008",109
"421010188002004",149
"421010382001003",64
"421010382003035",0
"421010293002024",0
"421010382003004",0
"421010265002004",94
"421010265006003",61
"421010249001002",173
"421010277006006",24
"421010265005003",91
"421010277004004",128
"421010265003001",189
"421010265003004",31
"421010265004006",110
"421010201013007",77
"421010201013008",52
"421010201013012",134
"421010201021001",159
"421010201021000",78
"421010201022006",60
"421010201022007",90
"421010201011013",6
"421019809001088",0
"421010180021015",68
"421010180023012",153
"421010180021013",62
"421010180023017",0
"421010180021012",71
"421010180021009",79
"421010180022000",95
"421010378002072",0
"421010379004011",65
"421010379004001",103
"421010379004002",56
"421010378002039",0
"421010339001000",104
"421010341003003",72
"421010341002009",94
"421010341003009",63
"421010340003002",63
"421010339001005",93
"421010339001008",105
"421010338005008",129
"421010340002007",81
"421010338004002",108
"421010340001007",0
"421019802001006",0
"421010336005005",40
"421010362024004",303
"421010381001007",0
"421010024004006",117
"421010366001065",92
"421010214003007",27
"421010282001005",82
"421010009012014",0
"421010003001043",150
"421010125001051",0
"421019807001078",0
"421010204001009",22
"421010377002027",0
"421010364001017",0
"421010361002009",178
"421010361002005",74
"421010363033009",66
"421010362021013",119
"421010131002008",46
"421010146002001",75
"421010055002010",27
"421010333002006",68
"421010088023004",239
"421019809001146",0
"421010050001037",0
"421010381002033",6
"421010207004008",75
"421010050001082",0
"421010363031003",88
"421010055003001",62
"421010358001007",194
"421010373002003",0
"421010038002029",0
"421019809001059",0
"421010040023018",0
"421010029001010",0
"421010023002013",0
"421010018002041",0
"421010015002013",0
"421010015002012",0
"421010006001011",0
"421010125003032",0
"421010125001037",0
"421019800001159",0
"421010378002089",0
"421019808001002",0
"421010137005017",71
"421010137005018",0
"421019800001029",0
"421010382003009",0
"421010122042008",0
"421010033002040",0
"421010031006004",41
"421010031006007",96
"421010031004006",104
"421010037014008",146
"421010037022006",132
"421010038002001",0
"421010037022011",47
"421010037013005",143
"421010037013009",134
"421010031001017",56
"421010031005005",70
"421010021002019",34
"421010254004013",77
"421010254004012",77
"421010254003004",122
"421010254003005",159
"421010254002004",111
"421010253001005",171
"421010253005002",70
"421010253002001",85
"421010254004008",111
"421010389003000",86
"421010254002013",13
"421010389003006",127
"421010389003007",118
"421010389003003",66
"421010252007000",176
"421010252007002",261
"421010389001008",101
"421010252004005",144
"421010086012008",180
"421010252003006",49
"421010249004002",161
"421010247004005",160
"421010247002001",126
"421010247002002",148
"421010247001004",100
"421010247004010",71
"421019800001006",0
"421010216002012",0
"421010171004003",0
"421019800001051",0
"421010151012011",112
"421010151011003",54
"421010206001001",54
"421010136023001",144
"421010170002017",0
"421010170001016",18
"421010171004008",0
"421010170003010",85
"421010171004004",0
"421010171001006",0
"421010171001005",116
"421010171003009",0
"421010013002004",94
"421010036001025",0
"421010038002007",0
"421010036003039",0
"421019809001037",0
"421019809001215",0
"421010373002006",0
"421010373002027",7
"421010369002026",0
"421010074002012",12
"421019809001024",0
"421010362033024",0
"421010362033025",0
"421010033002028",0
"421010062004009",177
"421010062002002",155
"421010061001008",171
"421010060001002",102
"421010060002003",370
"421010067003002",154
"421019809001204",1
"421010061001010",170
"421010070005012",19
"421010069002004",95
"421010069002000",68
"421010069001012",0
"421010067001003",181
"421010260002000",126
"421010260001005",0
"421010260001007",67
"421010261001014",10
"421010261001015",24
"421010262002001",189
"421010262003002",203
"421010262004005",39
"421010262004013",29
"421010003002010",0
"421010125003038",0
"421019809001114",0
"421019803001050",0
"421019803001007",0
"421010066002001",81
"421010065001004",42
"421010063001000",139
"421010066003008",160
"421010066003007",56
"421010066004004",36
"421010066004006",159
"421010063002001",54
"421010065001000",46
"421010066002004",78
"421010066002005",9
"421010066002003",74
"421010067005008",54
"421010067005011",144
"421010100001011",79
"421010096005003",41
"421010096003004",113
"421010101004005",38
"421010101002003",102
"421010096001000",71
"421010095004002",84
"421010096004000",140
"421010096002001",123
"421010095003004",82
"421010095004009",84
"421010095004004",77
"421010095003002",157
"421010183004009",108
"421010183001000",116
"421010380002012",0
"421010344003001",360
"421010344004022",122
"421010344004020",28
"421010341004004",10
"421010339002002",0
"421010307003009",0
"421010306004001",107
"421010306006010",108
"421010305021008",255
"421010163002004",0
"421010163004016",8
"421010163002013",37
"421010285001004",274
"421010275003007",139
"421010285001002",221
"421010274013004",112
"421010286004002",162
"421010286005001",46
"421010285001006",215
"421010285001010",49
"421010286006002",99
"421010319004001",90
"421010319001012",0
"421010321003012",125
"421010319002006",68
"421010321003007",76
"421010321003009",94
"421010298004000",5
"421010321001011",62
"421010321002008",33
"421010321001014",114
"421010381001024",0
"421010321001016",64
"421010381001015",0
"421010294001009",119
"421010294001007",37
"421010380001004",11
"421010380001001",52
"421010380002005",74
"421010380001010",46
"421010183003011",0
"421010380002007",146
"421010299002003",0
"421010205002005",79
"421010202005002",152
"421010202005005",45
"421010202005009",100
"421010205001032",108
"421010201024003",135
"421010204003005",48
"421010204003010",99
"421010204002002",0
"421010204002003",66
"421010204002006",80
"421010041014000",150
"421010028012006",0
"421010027013011",162
"421010027012009",110
"421010025004011",38
"421010027011006",30
"421010025003007",64
"421010025001010",41
"421010025001012",49
"421010027021009",119
"421010025002008",97
"421010027023006",75
"421010313002018",4
"421010314022012",0
"421010125001036",0
"421010376002048",0
"421010362021008",3
"421010363011023",0
"421010363011006",0
"421010363011034",0
"421010036003022",137
"421010050001086",0
"421019808001027",0
"421010027024004",44
"421019807001018",0
"421010042014011",66
"421010041022007",133
"421010041011013",83
"421010041022004",124
"421010041022014",161
"421010041021016",135
"421010042014015",113
"421010105002023",19
"421010107002027",7
"421010092002014",57
"421010106002013",22
"421010108004002",25
"421010108002004",17
"421010108005004",54
"421010108002000",93
"421010108002007",96
"421019800001181",0
"421019800001057",0
"421010151011007",46
"421010151011011",42
"421010149006020",29
"421010149006012",19
"421010149006007",12
"421010149006003",53
"421019800001175",0
"421010011014004",63
"421010015002018",102
"421010011013013",37
"421010064003009",219
"421010063002006",102
"421010237002000",389
"421010237002008",23
"421010237002007",59
"421010236003006",38
"421010236002009",86
"421010237001000",132
"421010243004006",134
"421010170002004",0
"421010170002003",0
"421010170002012",0
"421010170002015",219
"421010170002020",0
"421010205002017",44
"421010246001003",34
"421010245004002",23
"421010242003003",104
"421010242004004",110
"421010242003001",77
"421010242004007",89
"421010139002021",45
"421010139002003",45
"421010148001001",31
"421010139002033",28
"421010140001007",18
"421010152004020",38
"421010153004005",81
"421010153004000",84
"421010153002003",54
"421010147002006",117
"421010153004016",175
"421010147001006",123
"421019809001040",0
"421010036004004",0
"421010033005004",2
"421010036003004",6
"421010307003001",414
"421010302005007",230
"421010302002005",177
"421010302003003",185
"421010302002004",152
"421010302001007",59
"421010312002011",168
"421010318001000",0
"421010317002008",328
"421010302001015",50
"421010300007007",148
"421010302001016",56
"421010300004007",0
"421010300007001",154
"421010300007002",163
"421010278001012",128
"421010278003006",130
"421010267001001",1
"421010267001003",141
"421010268003006",92
"421010267001006",139
"421010267002001",140
"421010267003003",262
"421010267002005",0
"421010267002007",105
"421010267002000",64
"421010268003013",106
"421010268001013",103
"421010268002000",315
"421010268002004",44
"421010268004010",62
"421010270002011",23
"421010277001004",139
"421010298004019",4
"421010298003010",49
"421010298004009",56
"421010298004014",72
"421010311013005",73
"421010311012004",165
"421010310003006",86
"421010310003001",96
"421010310003007",49
"421010310001007",89
"421010313005000",189
"421010314015005",43
"421010313003000",138
"421010314015008",162
"421010313003006",90
"421010336003005",194
"421010336003006",90
"421010335001006",112
"421010335003002",85
"421010335003007",132
"421010335003005",143
"421010335001008",108
"421010335001012",45
"421010336003011",97
"421010336002002",99
"421010335002002",0
"421010176021005",42
"421010176021011",138
"421010176021000",43
"421010176022002",177
"421010177025002",0
"421010177025007",167
"421010292001018",0
"421010290002018",0
"421010290001003",0
"421010378002052",0
"421010378002044",0
"421010292002020",0
"421010390001028",201
"421010390006002",37
"421010382003010",38
"421010390004020",0
"421010390004013",0
"421010183003036",0
"421010323002004",132
"421010323001000",21
"421010323001002",118
"421010321002005",128
"421010323001006",0
"421010381001009",0
"421010323003007",157
"421010315011006",83
"421019800001094",0
"421010008043001",1
"421010125001010",0
"421010003001002",0
"421010002001019",0
"421010002001020",0
"421010007002014",0
"421010008043000",76
"421010008043002",885
"421010006001014",21
"421010009012000",278
"421010012023000",121
"421010014003004",98
"421010220001004",644
"421010219001004",59
"421010219001014",24
"421010215001000",71
"421010215004004",61
"421019801001058",0
"421010257002000",219
"421010231001009",50
"421010231001025",30
"421010387001011",60
"421010257003002",72
"421010231001001",61
"421010231001003",83
"421010257003008",76
"421010102001003",94
"421010102002006",40
"421010138002007",44
"421010149001011",95
"421010139001001",183
"421010138001008",27
"421010149001009",81
"421010139001007",11
"421010138002030",79
"421010138002028",60
"421010138002029",146
"421010136022003",125
"421010136022002",268
"421019800001170",0
"421010136022001",88
"421010136023002",64
"421010136023005",105
"421010136012003",48
"421010136012001",56
"421019800001173",0
"421010125003029",0
"421019800001203",0
"421019800001192",0
"421010031001003",0
"421010031005000",95
"421010037011005",142
"421010037021003",154
"421010038003003",90
"421010037021014",0
"421010030014004",159
"421010030014006",160
"421010039014006",110
"421010039014002",98
"421010039014020",63
"421010038002000",105
"421010203001003",95
"421010203001014",146
"421010203001016",141
"421010200001002",142
"421010200001005",18
"421010167023001",70
"421010156002016",31
"421010156001005",0
"421010156001012",25
"421010301004001",148
"421010144002048",8
"421010144002008",24
"421010157003009",0
"421010157002008",102
"421010157003034",0
"421010157002009",48
"421010141001001",52
"421010142001001",91
"421010144003013",74
"421010207004024",0
"421019809001196",0
"421010142001005",57
"421010144001011",121
"421010142001008",24
"421010367002022",65
"421010382003013",138
"421010294002019",0
"421010294002023",0
"421010294002001",89
"421010294003008",56
"421010294003019",88
"421010337022013",14
"421010337024006",61
"421010289021000",72
"421010289021002",92
"421010383001035",150
"421010195011018",188
"421010195011015",58
"421010195021013",0
"421010195013006",124
"421010195022004",61
"421010195022003",92
"421010195012004",213
"421010195022010",225
"421010195022011",189
"421010160005001",40
"421010160007001",98
"421010160007004",56
"421010160004004",112
"421010160004011",66
"421010160005008",76
"421010160002005",69
"421010160002002",119
"421010160002007",96
"421010158002013",97
"421010158003005",0
"421010160002000",99
"421010160003020",124
"421010160003022",0
"421010160006015",94
"421010376001041",0
"421010131001017",36
"421010042013002",0
"421010042021002",49
"421010001002008",0
"421019807001019",0
"421019807001006",0
"421019807001012",0
"421019807001031",0
"421010353012002",178
"421010353021004",71
"421010362012005",119
"421010362014001",52
"421010362023009",154
"421010353012004",330
"421010353011004",0
"421010353013003",175
"421010353013001",146
"421010362023010",111
"421010352001002",277
"421010001002050",75
"421010141002000",122
"421010334004007",20
"421010294003012",18
"421010122041007",118
"421010122012008",158
"421010122012010",355
"421010381001042",0
"421010380002014",27
"421019801001093",0
"421010190003001",0
"421010381002056",0
"421019801001083",0
"421010215002020",0
"421010348011002",154
"421019801001018",0
"421010333001002",0
"421019802001033",0
"421019802001028",0
"421010183001015",0
"421010122012006",0
"421010268002011",0
"421010268003001",32
"421010268002009",108
"421010087011002",204
"421010078003006",172
"421010078002004",60
"421010070005004",79
"421010074004009",98
"421010074002005",73
"421010033002058",0
"421010375001004",418
"421010375001006",43
"421010114006000",17
"421010138002027",58
"421010136012010",44
"421010136011006",97
"421010135001001",70
"421010135001000",105
"421010136011008",28
"421010136011009",67
"421010135003005",137
"421010139003006",53
"421010139003005",89
"421010135004007",86
"421010135004020",94
"421010135004004",127
"421010134021002",100
"421010134023008",107
"421010125002011",28
"421010134023001",0
"421010134023002",165
"421010134023005",35
"421010140001031",64
"421010135004017",65
"421010135004013",31
"421010373002008",0
"421010263023002",82
"421010262001002",147
"421010262004011",41
"421010264005002",62
"421010263023001",89
"421010263023004",44
"421010264006003",118
"421010255002015",62
"421010073004003",0
"421010073003001",78
"421010071011000",114
"421010065003002",174
"421010065003004",101
"421010071023005",115
"421010070004002",148
"421010086023004",137
"421010086011002",193
"421010086011004",98
"421010079004004",175
"421010079003000",197
"421010079003003",196
"421010086011006",78
"421010086021006",37
"421010033002022",26
"421010091002002",10
"421010091002001",168
"421010091002006",138
"421010091002012",93
"421010090003010",132
"421010369002000",0
"421010369003019",0
"421019800001220",0
"421010083022007",71
"421010083022001",22
"421010083022000",47
"421010082005004",0
"421010083012006",119
"421010083011011",152
"421010083022015",85
"421010172022009",78
"421010169011004",32
"421010169011011",31
"421010151023000",78
